shift_id,restaurant_id,employee_id,employee_name,role,shift_start,shift_end,actual_start,actual_end,hours_worked,hourly_rate,shift_earnings,orders_handled,tips_received,performance_rating,notes
SHIFT10752,sweet-delights-001,EMP035,Employee 42,KITCHEN_HELPER,2025-10-19T06:00:00,2025-10-19T14:00:00,2025-10-19T05:57:00,2025-10-19T14:13:00,8.27,130,1074.67,0,0,4,
SHIFT10753,noodle-nation-001,EMP093,Employee 76,CASHIER,2025-10-17T14:00:00,2025-10-17T22:00:00,2025-10-17T13:45:00,2025-10-17T22:09:00,8.4,160,1344,0,0,4.6,Training new staff
SHIFT10754,sweet-delights-001,EMP023,Employee 79,SERVER,2025-09-28T18:00:00,2025-09-29T02:00:00,2025-09-28T18:10:00,2025-09-29T01:54:00,7.73,150,1160,63,468.15,3.7,On time
SHIFT10755,sweet-delights-001,EMP052,Employee 82,CASHIER,2025-10-18T14:00:00,2025-10-18T22:00:00,2025-10-18T13:55:00,2025-10-18T22:02:00,8.12,160,1298.67,0,0,4.4,Handled rush hour well
SHIFT10756,noodle-nation-001,EMP040,Employee 1,SERVER,2025-11-10T18:00:00,2025-11-11T02:00:00,2025-11-10T17:51:00,2025-11-11T02:06:00,8.25,150,1237.5,60,165.61,4.8,
SHIFT10757,crust-crumble-001,EMP080,Employee 44,SERVER,2025-09-30T06:00:00,2025-09-30T14:00:00,2025-09-30T06:04:00,2025-09-30T14:04:00,8,150,1200,52,74.05,4.7,Training new staff
SHIFT10758,golden-spoon-001,EMP053,Employee 60,CASHIER,2025-09-23T14:00:00,2025-09-23T22:00:00,2025-09-23T13:55:00,2025-09-23T22:15:00,8.33,160,1333.33,0,0,3.7,
SHIFT10759,sweet-delights-001,EMP087,Employee 12,DELIVERY_MANAGER,2025-10-31T06:00:00,2025-10-31T14:00:00,2025-10-31T06:09:00,2025-10-31T13:58:00,7.82,180,1407,0,0,4.6,Training new staff
SHIFT10760,noodle-nation-001,EMP013,Employee 98,SERVER,2025-11-16T06:00:00,2025-11-16T14:00:00,2025-11-16T05:49:00,2025-11-16T13:57:00,8.13,150,1220,51,86.45,4.5,Training new staff
SHIFT10761,crust-crumble-001,EMP083,Employee 22,DELIVERY_MANAGER,2025-10-28T14:00:00,2025-10-28T22:00:00,2025-10-28T14:01:00,2025-10-28T22:14:00,8.22,180,1479,0,0,4.2,Training new staff
SHIFT10762,noodle-nation-001,EMP094,Employee 25,BARISTA,2025-11-19T18:00:00,2025-11-20T02:00:00,2025-11-19T17:45:00,2025-11-20T01:54:00,8.15,200,1630,0,0,4.8,Training new staff
SHIFT10763,sweet-delights-001,EMP016,Employee 38,BARISTA,2025-11-16T18:00:00,2025-11-17T02:00:00,2025-11-16T17:50:00,2025-11-17T01:54:00,8.07,200,1613.33,0,0,5,Handled rush hour well
SHIFT10764,sweet-delights-001,EMP028,Employee 74,SERVER,2025-12-03T18:00:00,2025-12-04T02:00:00,2025-12-03T17:49:00,2025-12-04T01:54:00,8.08,150,1212.5,57,93.92,4.7,Handled rush hour well
SHIFT10765,golden-spoon-001,EMP093,Employee 56,DELIVERY_MANAGER,2025-09-23T18:00:00,2025-09-24T02:00:00,2025-09-23T17:48:00,2025-09-24T01:59:00,8.18,180,1473,0,0,3.6,Training new staff
SHIFT10766,sweet-delights-001,EMP051,Employee 58,CASHIER,2025-09-23T18:00:00,2025-09-24T02:00:00,2025-09-23T18:07:00,2025-09-24T01:57:00,7.83,160,1253.33,0,0,3.8,On time
SHIFT10767,burger-blvd-001,EMP100,Employee 63,CHEF,2025-10-28T14:00:00,2025-10-28T22:00:00,2025-10-28T14:10:00,2025-10-28T21:58:00,7.8,250,1950,60,0,4.1,Training new staff
SHIFT10768,golden-spoon-001,EMP087,Employee 77,KITCHEN_HELPER,2025-10-01T06:00:00,2025-10-01T14:00:00,2025-10-01T05:53:00,2025-10-01T14:13:00,8.33,130,1083.33,0,0,3.9,On time
SHIFT10769,sweet-delights-001,EMP006,Employee 52,CHEF,2025-09-30T14:00:00,2025-09-30T22:00:00,2025-09-30T13:52:00,2025-09-30T22:11:00,8.32,250,2079.17,69,0,4.4,On time
SHIFT10770,golden-spoon-001,EMP029,Employee 24,CHEF,2025-10-19T18:00:00,2025-10-20T02:00:00,2025-10-19T17:47:00,2025-10-20T02:18:00,8.52,250,2129.17,60,0,4.2,On time
SHIFT10771,bean-brew-001,EMP024,Employee 83,CHEF,2025-09-12T14:00:00,2025-09-12T22:00:00,2025-09-12T13:47:00,2025-09-12T22:16:00,8.48,250,2120.83,76,0,3.8,Training new staff
SHIFT10772,sweet-delights-001,EMP032,Employee 95,CASHIER,2025-09-23T14:00:00,2025-09-23T22:00:00,2025-09-23T13:56:00,2025-09-23T22:01:00,8.08,160,1293.33,0,0,3.7,Training new staff
SHIFT10773,bean-brew-001,EMP062,Employee 52,KITCHEN_HELPER,2025-11-13T06:00:00,2025-11-13T14:00:00,2025-11-13T06:03:00,2025-11-13T13:56:00,7.88,130,1024.83,0,0,3.6,Training new staff
SHIFT10774,crust-crumble-001,EMP049,Employee 57,BARISTA,2025-10-20T14:00:00,2025-10-20T22:00:00,2025-10-20T14:04:00,2025-10-20T22:11:00,8.12,200,1623.33,0,0,4.5,
SHIFT10775,golden-spoon-001,EMP076,Employee 11,CHEF,2025-11-05T18:00:00,2025-11-06T02:00:00,2025-11-05T18:10:00,2025-11-06T02:15:00,8.08,250,2020.83,60,0,3.9,Handled rush hour well
SHIFT10776,sweet-delights-001,EMP063,Employee 49,BARISTA,2025-09-16T18:00:00,2025-09-17T02:00:00,2025-09-16T18:03:00,2025-09-17T02:06:00,8.05,200,1610,0,0,3.9,Handled rush hour well
SHIFT10777,noodle-nation-001,EMP045,Employee 24,CASHIER,2025-10-04T14:00:00,2025-10-04T22:00:00,2025-10-04T13:51:00,2025-10-04T22:02:00,8.18,160,1309.33,0,0,4.8,On time
SHIFT10778,noodle-nation-001,EMP051,Employee 92,CASHIER,2025-12-05T14:00:00,2025-12-05T22:00:00,2025-12-05T13:55:00,2025-12-05T22:08:00,8.22,160,1314.67,0,0,4.6,Handled rush hour well
SHIFT10779,crust-crumble-001,EMP070,Employee 8,SERVER,2025-11-23T14:00:00,2025-11-23T22:00:00,2025-11-23T13:54:00,2025-11-23T21:50:00,7.93,150,1190,42,496.98,3.6,Handled rush hour well
SHIFT10780,noodle-nation-001,EMP035,Employee 47,CASHIER,2025-11-06T18:00:00,2025-11-07T02:00:00,2025-11-06T18:01:00,2025-11-07T02:00:00,7.98,160,1277.33,0,0,3.6,Training new staff
SHIFT10781,noodle-nation-001,EMP046,Employee 16,SERVER,2025-11-09T18:00:00,2025-11-10T02:00:00,2025-11-09T18:01:00,2025-11-10T02:17:00,8.27,150,1240,47,58.15,4.9,Handled rush hour well
SHIFT10782,noodle-nation-001,EMP077,Employee 59,BARISTA,2025-09-15T06:00:00,2025-09-15T14:00:00,2025-09-15T05:48:00,2025-09-15T13:57:00,8.15,200,1630,0,0,4.9,
SHIFT10783,bean-brew-001,EMP057,Employee 73,SERVER,2025-10-16T18:00:00,2025-10-17T02:00:00,2025-10-16T17:53:00,2025-10-17T02:18:00,8.42,150,1262.5,25,225.28,4.2,Handled rush hour well
SHIFT10784,crust-crumble-001,EMP028,Employee 96,KITCHEN_HELPER,2025-09-11T06:00:00,2025-09-11T14:00:00,2025-09-11T06:00:00,2025-09-11T14:10:00,8.17,130,1061.67,0,0,4,Handled rush hour well
SHIFT10785,noodle-nation-001,EMP028,Employee 54,KITCHEN_HELPER,2025-10-08T06:00:00,2025-10-08T14:00:00,2025-10-08T05:54:00,2025-10-08T14:15:00,8.35,130,1085.5,0,0,4.8,
SHIFT10786,noodle-nation-001,EMP092,Employee 28,BARISTA,2025-12-02T18:00:00,2025-12-03T02:00:00,2025-12-02T18:01:00,2025-12-03T02:09:00,8.13,200,1626.67,0,0,4,On time
SHIFT10787,burger-blvd-001,EMP015,Employee 32,CHEF,2025-11-04T06:00:00,2025-11-04T14:00:00,2025-11-04T05:45:00,2025-11-04T14:02:00,8.28,250,2070.83,68,0,4.9,On time
SHIFT10788,sweet-delights-001,EMP079,Employee 64,KITCHEN_HELPER,2025-11-03T06:00:00,2025-11-03T14:00:00,2025-11-03T05:50:00,2025-11-03T13:56:00,8.1,130,1053,0,0,4.9,
SHIFT10789,noodle-nation-001,EMP032,Employee 16,BARISTA,2025-11-08T18:00:00,2025-11-09T02:00:00,2025-11-08T18:06:00,2025-11-09T01:52:00,7.77,200,1553.33,0,0,4.4,Training new staff
SHIFT10790,golden-spoon-001,EMP051,Employee 10,DELIVERY_MANAGER,2025-10-09T14:00:00,2025-10-09T22:00:00,2025-10-09T13:51:00,2025-10-09T22:08:00,8.28,180,1491,0,0,4.2,On time
SHIFT10791,sweet-delights-001,EMP070,Employee 38,CHEF,2025-09-24T14:00:00,2025-09-24T22:00:00,2025-09-24T13:46:00,2025-09-24T21:51:00,8.08,250,2020.83,29,0,5,
SHIFT10792,noodle-nation-001,EMP066,Employee 32,CASHIER,2025-09-24T14:00:00,2025-09-24T22:00:00,2025-09-24T13:56:00,2025-09-24T21:58:00,8.03,160,1285.33,0,0,4.2,Handled rush hour well
SHIFT10793,golden-spoon-001,EMP071,Employee 45,KITCHEN_HELPER,2025-09-28T14:00:00,2025-09-28T22:00:00,2025-09-28T14:03:00,2025-09-28T22:15:00,8.2,130,1066,0,0,4.9,On time
SHIFT10794,crust-crumble-001,EMP042,Employee 30,CASHIER,2025-11-28T06:00:00,2025-11-28T14:00:00,2025-11-28T06:04:00,2025-11-28T13:51:00,7.78,160,1245.33,0,0,4.3,On time
SHIFT10795,noodle-nation-001,EMP010,Employee 97,SERVER,2025-09-16T06:00:00,2025-09-16T14:00:00,2025-09-16T06:04:00,2025-09-16T14:06:00,8.03,150,1205,62,53.06,4.8,On time
SHIFT10796,crust-crumble-001,EMP007,Employee 76,SERVER,2025-09-23T14:00:00,2025-09-23T22:00:00,2025-09-23T13:52:00,2025-09-23T22:18:00,8.43,150,1265,23,328.34,4.9,Training new staff
SHIFT10797,burger-blvd-001,EMP077,Employee 10,SERVER,2025-11-17T18:00:00,2025-11-18T02:00:00,2025-11-17T17:47:00,2025-11-18T01:57:00,8.17,150,1225,32,402.48,3.8,Handled rush hour well
SHIFT10798,sweet-delights-001,EMP099,Employee 17,BARISTA,2025-11-18T14:00:00,2025-11-18T22:00:00,2025-11-18T14:05:00,2025-11-18T22:08:00,8.05,200,1610,0,0,4,Training new staff
SHIFT10799,burger-blvd-001,EMP002,Employee 34,CASHIER,2025-09-14T14:00:00,2025-09-14T22:00:00,2025-09-14T14:05:00,2025-09-14T21:52:00,7.78,160,1245.33,0,0,4.4,Handled rush hour well
SHIFT10800,noodle-nation-001,EMP040,Employee 35,KITCHEN_HELPER,2025-09-12T14:00:00,2025-09-12T22:00:00,2025-09-12T14:07:00,2025-09-12T21:50:00,7.72,130,1003.17,0,0,5,Handled rush hour well
SHIFT10801,crust-crumble-001,EMP052,Employee 79,BARISTA,2025-11-02T18:00:00,2025-11-03T02:00:00,2025-11-02T17:48:00,2025-11-03T01:54:00,8.1,200,1620,0,0,4,Handled rush hour well
SHIFT10802,crust-crumble-001,EMP027,Employee 84,CHEF,2025-11-14T06:00:00,2025-11-14T14:00:00,2025-11-14T05:47:00,2025-11-14T14:05:00,8.3,250,2075,13,0,4.1,
SHIFT10803,noodle-nation-001,EMP053,Employee 71,KITCHEN_HELPER,2025-10-15T06:00:00,2025-10-15T14:00:00,2025-10-15T05:48:00,2025-10-15T14:02:00,8.23,130,1070.33,0,0,4,
SHIFT10804,burger-blvd-001,EMP054,Employee 25,CHEF,2025-09-15T06:00:00,2025-09-15T14:00:00,2025-09-15T05:47:00,2025-09-15T14:02:00,8.25,250,2062.5,73,0,4.5,Training new staff
SHIFT10805,bean-brew-001,EMP065,Employee 35,DELIVERY_MANAGER,2025-09-23T14:00:00,2025-09-23T22:00:00,2025-09-23T13:52:00,2025-09-23T22:05:00,8.22,180,1479,0,0,4.4,On time
SHIFT10806,sweet-delights-001,EMP083,Employee 43,CASHIER,2025-11-17T14:00:00,2025-11-17T22:00:00,2025-11-17T14:01:00,2025-11-17T22:05:00,8.07,160,1290.67,0,0,4.8,Training new staff
SHIFT10807,crust-crumble-001,EMP053,Employee 59,KITCHEN_HELPER,2025-09-26T18:00:00,2025-09-27T02:00:00,2025-09-26T18:10:00,2025-09-27T02:16:00,8.1,130,1053,0,0,4.4,Training new staff
SHIFT10808,bean-brew-001,EMP053,Employee 87,BARISTA,2025-10-18T06:00:00,2025-10-18T14:00:00,2025-10-18T05:57:00,2025-10-18T14:03:00,8.1,200,1620,0,0,4.5,Handled rush hour well
SHIFT10809,golden-spoon-001,EMP052,Employee 33,SERVER,2025-09-19T14:00:00,2025-09-19T22:00:00,2025-09-19T13:57:00,2025-09-19T21:57:00,8,150,1200,69,156.72,4.2,
SHIFT10810,noodle-nation-001,EMP059,Employee 34,BARISTA,2025-09-24T18:00:00,2025-09-25T02:00:00,2025-09-24T17:55:00,2025-09-25T01:55:00,8,200,1600,0,0,3.9,Handled rush hour well
SHIFT10811,bean-brew-001,EMP070,Employee 8,KITCHEN_HELPER,2025-09-14T18:00:00,2025-09-15T02:00:00,2025-09-14T17:56:00,2025-09-15T01:51:00,7.92,130,1029.17,0,0,3.7,On time
SHIFT10812,noodle-nation-001,EMP069,Employee 42,BARISTA,2025-09-22T06:00:00,2025-09-22T14:00:00,2025-09-22T06:04:00,2025-09-22T13:57:00,7.88,200,1576.67,0,0,4.5,
SHIFT10813,sweet-delights-001,EMP087,Employee 89,BARISTA,2025-10-16T14:00:00,2025-10-16T22:00:00,2025-10-16T14:01:00,2025-10-16T21:56:00,7.92,200,1583.33,0,0,4.7,On time
SHIFT10814,burger-blvd-001,EMP054,Employee 62,DELIVERY_MANAGER,2025-09-23T18:00:00,2025-09-24T02:00:00,2025-09-23T17:53:00,2025-09-24T02:09:00,8.27,180,1488,0,0,3.7,On time
SHIFT10815,noodle-nation-001,EMP098,Employee 87,DELIVERY_MANAGER,2025-11-23T06:00:00,2025-11-23T14:00:00,2025-11-23T06:01:00,2025-11-23T14:15:00,8.23,180,1482,0,0,4.9,On time
SHIFT10816,golden-spoon-001,EMP078,Employee 15,SERVER,2025-11-24T18:00:00,2025-11-25T02:00:00,2025-11-24T18:04:00,2025-11-25T02:11:00,8.12,150,1217.5,16,409.65,5,On time
SHIFT10817,noodle-nation-001,EMP041,Employee 14,CASHIER,2025-09-23T06:00:00,2025-09-23T14:00:00,2025-09-23T06:03:00,2025-09-23T14:19:00,8.27,160,1322.67,0,0,4,Training new staff
SHIFT10818,noodle-nation-001,EMP091,Employee 70,CASHIER,2025-09-16T18:00:00,2025-09-17T02:00:00,2025-09-16T17:45:00,2025-09-17T02:06:00,8.35,160,1336,0,0,4.9,
SHIFT10819,golden-spoon-001,EMP074,Employee 15,KITCHEN_HELPER,2025-09-23T06:00:00,2025-09-23T14:00:00,2025-09-23T05:46:00,2025-09-23T14:09:00,8.38,130,1089.83,0,0,4.8,On time
SHIFT10820,sweet-delights-001,EMP099,Employee 53,DELIVERY_MANAGER,2025-09-30T14:00:00,2025-09-30T22:00:00,2025-09-30T13:57:00,2025-09-30T22:02:00,8.08,180,1455,0,0,3.7,On time
SHIFT10821,burger-blvd-001,EMP084,Employee 98,SERVER,2025-10-19T06:00:00,2025-10-19T14:00:00,2025-10-19T05:56:00,2025-10-19T14:17:00,8.35,150,1252.5,15,284.69,4.8,
SHIFT10822,golden-spoon-001,EMP045,Employee 59,CHEF,2025-10-07T06:00:00,2025-10-07T14:00:00,2025-10-07T06:01:00,2025-10-07T14:12:00,8.18,250,2045.83,73,0,3.7,Handled rush hour well
SHIFT10823,noodle-nation-001,EMP098,Employee 8,KITCHEN_HELPER,2025-11-09T18:00:00,2025-11-10T02:00:00,2025-11-09T17:45:00,2025-11-10T02:05:00,8.33,130,1083.33,0,0,3.9,Handled rush hour well
SHIFT10824,noodle-nation-001,EMP093,Employee 30,SERVER,2025-09-12T18:00:00,2025-09-13T02:00:00,2025-09-12T18:03:00,2025-09-13T01:55:00,7.87,150,1180,49,482.52,4.5,Training new staff
SHIFT10825,golden-spoon-001,EMP007,Employee 84,CASHIER,2025-10-01T14:00:00,2025-10-01T22:00:00,2025-10-01T14:09:00,2025-10-01T21:56:00,7.78,160,1245.33,0,0,4.7,Handled rush hour well
SHIFT10826,golden-spoon-001,EMP089,Employee 26,DELIVERY_MANAGER,2025-09-22T06:00:00,2025-09-22T14:00:00,2025-09-22T05:50:00,2025-09-22T14:02:00,8.2,180,1476,0,0,3.8,On time
SHIFT10827,golden-spoon-001,EMP081,Employee 32,KITCHEN_HELPER,2025-12-09T06:00:00,2025-12-09T14:00:00,2025-12-09T05:46:00,2025-12-09T14:12:00,8.43,130,1096.33,0,0,3.7,Handled rush hour well
SHIFT10828,golden-spoon-001,EMP027,Employee 69,DELIVERY_MANAGER,2025-11-23T14:00:00,2025-11-23T22:00:00,2025-11-23T14:04:00,2025-11-23T22:13:00,8.15,180,1467,0,0,4,Handled rush hour well
SHIFT10829,golden-spoon-001,EMP069,Employee 26,CHEF,2025-09-26T18:00:00,2025-09-27T02:00:00,2025-09-26T17:50:00,2025-09-27T01:59:00,8.15,250,2037.5,80,0,3.7,On time
SHIFT10830,noodle-nation-001,EMP094,Employee 54,CHEF,2025-11-15T14:00:00,2025-11-15T22:00:00,2025-11-15T13:55:00,2025-11-15T21:58:00,8.05,250,2012.5,15,0,3.6,Training new staff
SHIFT10831,crust-crumble-001,EMP051,Employee 37,CASHIER,2025-11-01T06:00:00,2025-11-01T14:00:00,2025-11-01T05:45:00,2025-11-01T13:53:00,8.13,160,1301.33,0,0,4.2,Training new staff
SHIFT10832,noodle-nation-001,EMP022,Employee 72,CASHIER,2025-10-02T06:00:00,2025-10-02T14:00:00,2025-10-02T05:47:00,2025-10-02T14:14:00,8.45,160,1352,0,0,4.5,Training new staff
SHIFT10833,sweet-delights-001,EMP084,Employee 79,SERVER,2025-09-23T18:00:00,2025-09-24T02:00:00,2025-09-23T17:51:00,2025-09-24T02:19:00,8.47,150,1270,25,76.13,3.7,Training new staff
SHIFT10834,bean-brew-001,EMP066,Employee 70,BARISTA,2025-09-23T06:00:00,2025-09-23T14:00:00,2025-09-23T06:02:00,2025-09-23T13:56:00,7.9,200,1580,0,0,3.6,On time
SHIFT10835,burger-blvd-001,EMP044,Employee 24,CHEF,2025-10-08T06:00:00,2025-10-08T14:00:00,2025-10-08T05:59:00,2025-10-08T14:13:00,8.23,250,2058.33,30,0,3.6,
SHIFT10836,golden-spoon-001,EMP068,Employee 16,BARISTA,2025-11-14T18:00:00,2025-11-15T02:00:00,2025-11-14T17:52:00,2025-11-15T02:11:00,8.32,200,1663.33,0,0,3.6,
SHIFT10837,noodle-nation-001,EMP029,Employee 8,DELIVERY_MANAGER,2025-10-26T14:00:00,2025-10-26T22:00:00,2025-10-26T13:55:00,2025-10-26T22:03:00,8.13,180,1464,0,0,4.9,On time
SHIFT10838,noodle-nation-001,EMP057,Employee 20,KITCHEN_HELPER,2025-10-21T14:00:00,2025-10-21T22:00:00,2025-10-21T13:51:00,2025-10-21T22:14:00,8.38,130,1089.83,0,0,4.2,On time
SHIFT10839,crust-crumble-001,EMP014,Employee 76,KITCHEN_HELPER,2025-10-31T06:00:00,2025-10-31T14:00:00,2025-10-31T06:03:00,2025-10-31T14:11:00,8.13,130,1057.33,0,0,4.9,Handled rush hour well
SHIFT10840,noodle-nation-001,EMP092,Employee 22,CASHIER,2025-10-09T18:00:00,2025-10-10T02:00:00,2025-10-09T18:09:00,2025-10-10T02:13:00,8.07,160,1290.67,0,0,3.5,On time
SHIFT10841,burger-blvd-001,EMP049,Employee 76,SERVER,2025-10-07T18:00:00,2025-10-08T02:00:00,2025-10-07T17:49:00,2025-10-08T01:54:00,8.08,150,1212.5,78,319.27,4.8,
SHIFT10842,noodle-nation-001,EMP059,Employee 61,BARISTA,2025-10-05T18:00:00,2025-10-06T02:00:00,2025-10-05T17:58:00,2025-10-06T01:59:00,8.02,200,1603.33,0,0,3.6,
SHIFT10843,bean-brew-001,EMP002,Employee 35,CASHIER,2025-09-14T06:00:00,2025-09-14T14:00:00,2025-09-14T06:08:00,2025-09-14T13:52:00,7.73,160,1237.33,0,0,3.6,
SHIFT10844,crust-crumble-001,EMP085,Employee 41,CHEF,2025-10-10T18:00:00,2025-10-11T02:00:00,2025-10-10T17:46:00,2025-10-11T02:07:00,8.35,250,2087.5,25,0,3.6,Handled rush hour well
SHIFT10845,sweet-delights-001,EMP067,Employee 86,DELIVERY_MANAGER,2025-09-16T14:00:00,2025-09-16T22:00:00,2025-09-16T13:54:00,2025-09-16T22:08:00,8.23,180,1482,0,0,4.9,On time
SHIFT10846,noodle-nation-001,EMP037,Employee 47,CHEF,2025-10-15T18:00:00,2025-10-16T02:00:00,2025-10-15T17:52:00,2025-10-16T02:07:00,8.25,250,2062.5,39,0,4.1,On time
SHIFT10847,bean-brew-001,EMP063,Employee 32,CHEF,2025-10-28T18:00:00,2025-10-29T02:00:00,2025-10-28T17:48:00,2025-10-29T02:12:00,8.4,250,2100,59,0,3.7,
SHIFT10848,burger-blvd-001,EMP050,Employee 81,SERVER,2025-11-21T18:00:00,2025-11-22T02:00:00,2025-11-21T18:07:00,2025-11-22T01:50:00,7.72,150,1157.5,41,349.53,4.3,Handled rush hour well
SHIFT10849,golden-spoon-001,EMP059,Employee 85,CASHIER,2025-10-01T18:00:00,2025-10-02T02:00:00,2025-10-01T17:57:00,2025-10-02T01:52:00,7.92,160,1266.67,0,0,4.2,Handled rush hour well
SHIFT10850,bean-brew-001,EMP089,Employee 53,DELIVERY_MANAGER,2025-09-27T18:00:00,2025-09-28T02:00:00,2025-09-27T18:02:00,2025-09-28T02:02:00,8,180,1440,0,0,4.2,Handled rush hour well
SHIFT10851,noodle-nation-001,EMP051,Employee 41,SERVER,2025-11-29T06:00:00,2025-11-29T14:00:00,2025-11-29T05:53:00,2025-11-29T14:18:00,8.42,150,1262.5,75,358.92,3.9,Training new staff
SHIFT10852,golden-spoon-001,EMP021,Employee 49,CHEF,2025-10-22T18:00:00,2025-10-23T02:00:00,2025-10-22T17:45:00,2025-10-23T01:50:00,8.08,250,2020.83,51,0,4.9,Training new staff
SHIFT10853,sweet-delights-001,EMP005,Employee 7,CHEF,2025-12-08T18:00:00,2025-12-09T02:00:00,2025-12-08T18:01:00,2025-12-09T02:08:00,8.12,250,2029.17,57,0,4,On time
SHIFT10854,bean-brew-001,EMP014,Employee 56,CASHIER,2025-12-01T06:00:00,2025-12-01T14:00:00,2025-12-01T05:50:00,2025-12-01T14:18:00,8.47,160,1354.67,0,0,3.8,Handled rush hour well
SHIFT10855,crust-crumble-001,EMP062,Employee 95,CASHIER,2025-09-27T14:00:00,2025-09-27T22:00:00,2025-09-27T13:48:00,2025-09-27T21:52:00,8.07,160,1290.67,0,0,4.5,
SHIFT10856,sweet-delights-001,EMP073,Employee 45,DELIVERY_MANAGER,2025-11-30T14:00:00,2025-11-30T22:00:00,2025-11-30T13:57:00,2025-11-30T22:11:00,8.23,180,1482,0,0,3.5,
SHIFT10857,noodle-nation-001,EMP042,Employee 26,BARISTA,2025-09-23T14:00:00,2025-09-23T22:00:00,2025-09-23T14:01:00,2025-09-23T22:15:00,8.23,200,1646.67,0,0,5,
SHIFT10858,bean-brew-001,EMP079,Employee 8,DELIVERY_MANAGER,2025-11-30T14:00:00,2025-11-30T22:00:00,2025-11-30T14:00:00,2025-11-30T22:10:00,8.17,180,1470,0,0,4,Training new staff
SHIFT10859,bean-brew-001,EMP002,Employee 83,CASHIER,2025-09-21T18:00:00,2025-09-22T02:00:00,2025-09-21T17:48:00,2025-09-22T02:02:00,8.23,160,1317.33,0,0,4,Handled rush hour well
SHIFT10860,sweet-delights-001,EMP001,Employee 35,DELIVERY_MANAGER,2025-11-21T06:00:00,2025-11-21T14:00:00,2025-11-21T05:54:00,2025-11-21T14:04:00,8.17,180,1470,0,0,4.1,
SHIFT10861,noodle-nation-001,EMP083,Employee 45,KITCHEN_HELPER,2025-10-28T06:00:00,2025-10-28T14:00:00,2025-10-28T05:47:00,2025-10-28T14:20:00,8.55,130,1111.5,0,0,3.7,Handled rush hour well
SHIFT10862,golden-spoon-001,EMP060,Employee 24,SERVER,2025-09-14T14:00:00,2025-09-14T22:00:00,2025-09-14T14:00:00,2025-09-14T21:58:00,7.97,150,1195,16,330.68,3.6,
SHIFT10863,burger-blvd-001,EMP083,Employee 41,CASHIER,2025-11-30T06:00:00,2025-11-30T14:00:00,2025-11-30T06:03:00,2025-11-30T14:18:00,8.25,160,1320,0,0,4.8,On time
SHIFT10864,crust-crumble-001,EMP002,Employee 51,BARISTA,2025-10-28T18:00:00,2025-10-29T02:00:00,2025-10-28T17:46:00,2025-10-29T02:01:00,8.25,200,1650,0,0,4,On time
SHIFT10865,sweet-delights-001,EMP013,Employee 74,CHEF,2025-10-14T06:00:00,2025-10-14T14:00:00,2025-10-14T05:47:00,2025-10-14T14:16:00,8.48,250,2120.83,61,0,4.7,On time
SHIFT10866,sweet-delights-001,EMP027,Employee 38,KITCHEN_HELPER,2025-11-18T14:00:00,2025-11-18T22:00:00,2025-11-18T13:57:00,2025-11-18T22:12:00,8.25,130,1072.5,0,0,3.8,On time
SHIFT10867,crust-crumble-001,EMP048,Employee 80,DELIVERY_MANAGER,2025-11-26T14:00:00,2025-11-26T22:00:00,2025-11-26T13:49:00,2025-11-26T22:02:00,8.22,180,1479,0,0,3.6,Training new staff
SHIFT10868,crust-crumble-001,EMP093,Employee 10,CASHIER,2025-11-07T18:00:00,2025-11-08T02:00:00,2025-11-07T17:48:00,2025-11-08T02:09:00,8.35,160,1336,0,0,4.2,On time
SHIFT10869,noodle-nation-001,EMP010,Employee 91,CHEF,2025-10-22T14:00:00,2025-10-22T22:00:00,2025-10-22T14:02:00,2025-10-22T22:14:00,8.2,250,2050,61,0,4,Handled rush hour well
SHIFT10870,golden-spoon-001,EMP039,Employee 100,SERVER,2025-10-27T06:00:00,2025-10-27T14:00:00,2025-10-27T06:01:00,2025-10-27T14:02:00,8.02,150,1202.5,69,141.44,3.8,On time
SHIFT10871,noodle-nation-001,EMP048,Employee 71,BARISTA,2025-11-06T06:00:00,2025-11-06T14:00:00,2025-11-06T05:47:00,2025-11-06T13:55:00,8.13,200,1626.67,0,0,4.6,Handled rush hour well
SHIFT10872,burger-blvd-001,EMP031,Employee 87,BARISTA,2025-09-29T18:00:00,2025-09-30T02:00:00,2025-09-29T18:07:00,2025-09-30T02:06:00,7.98,200,1596.67,0,0,4.2,Handled rush hour well
SHIFT10873,sweet-delights-001,EMP100,Employee 10,CASHIER,2025-11-05T06:00:00,2025-11-05T14:00:00,2025-11-05T05:51:00,2025-11-05T14:14:00,8.38,160,1341.33,0,0,4.8,On time
SHIFT10874,bean-brew-001,EMP037,Employee 69,BARISTA,2025-11-27T14:00:00,2025-11-27T22:00:00,2025-11-27T13:53:00,2025-11-27T21:55:00,8.03,200,1606.67,0,0,3.9,
SHIFT10875,golden-spoon-001,EMP006,Employee 87,CHEF,2025-09-23T06:00:00,2025-09-23T14:00:00,2025-09-23T06:00:00,2025-09-23T14:03:00,8.05,250,2012.5,16,0,4.8,Training new staff
SHIFT10876,noodle-nation-001,EMP050,Employee 60,DELIVERY_MANAGER,2025-10-02T06:00:00,2025-10-02T14:00:00,2025-10-02T05:46:00,2025-10-02T13:52:00,8.1,180,1458,0,0,4.4,Training new staff
