order_id,restaurant_id,customer_id,order_channel,order_type,created_at,status,payment_method,payment_status,subtotal,tax,delivery_fee,discount,tip_amount,total_amount,delivery_time_min,is_on_time,customer_rating,items_count,time_slot,is_weekend,is_holiday
ORD16880,burger-blvd-001,CUST5339,DINE_IN,DINE_IN,2025-11-02T13:17:23,COMPLETED,CARD,SUCCESS,482.45,48.24,0,115.23,0,567.59,0,TRUE,4,6,LUNCH,TRUE,FALSE
ORD16881,sweet-delights-002,CUST5170,SWIGGY,DELIVERY,2025-11-02T07:18:39,COMPLETED,UPI,SUCCESS,286.19,28.62,32,43.52,16.25,336.69,41,TRUE,5,4,BREAKFAST,TRUE,FALSE
ORD16882,burger-blvd-001,CUST5003,SWIGGY,DELIVERY,2025-11-02T14:25:39,CANCELLED,CARD,FAILED,283.83,28.38,64,49.78,26.94,333.92,20,FALSE,,1,LUNCH,TRUE,FALSE
ORD16883,sweet-delights-001,CUST5336,WEBSITE,DELIVERY,2025-11-02T07:30:37,COMPLETED,CARD,SUCCESS,291.95,29.19,48,1.26,92.4,343.47,18,FALSE,5,4,BREAKFAST,TRUE,FALSE
ORD16884,sweet-delights-002,CUST5167,DRIVE_THRU,TAKEAWAY,2025-11-02T10:22:00,CANCELLED,WALLET,FAILED,85.12,8.51,0,12.06,0,100.14,0,TRUE,,1,BREAKFAST,TRUE,FALSE
ORD16885,sweet-delights-001,CUST5234,SWIGGY,DELIVERY,2025-11-02T08:01:33,COMPLETED,WALLET,SUCCESS,221.86,22.19,58,6.12,61.77,261.01,39,TRUE,5,3,BREAKFAST,TRUE,FALSE
ORD16886,sweet-delights-002,CUST5033,DRIVE_THRU,TAKEAWAY,2025-11-02T07:06:01,COMPLETED,UPI,SUCCESS,210.49,21.05,0,43.66,0,247.64,0,FALSE,5,5,BREAKFAST,TRUE,FALSE
ORD16887,noodle-nation-001,CUST5404,ZOMATO,DELIVERY,2025-11-02T12:21:13,COMPLETED,CARD,SUCCESS,298.17,29.82,67,20.24,72.15,350.79,27,TRUE,5,6,LUNCH,TRUE,FALSE
ORD16888,golden-spoon-001,CUST5378,DINE_IN,DINE_IN,2025-11-02T20:33:23,COMPLETED,CASH,SUCCESS,4534.97,453.5,0,830.95,0,5335.26,0,TRUE,5,1,DINNER,TRUE,FALSE
ORD16889,sweet-delights-002,CUST5389,DINE_IN,DINE_IN,2025-11-02T19:56:36,COMPLETED,UPI,SUCCESS,355.1,35.51,0,84.82,0,417.77,0,TRUE,5,5,DINNER,TRUE,FALSE
ORD16890,bean-brew-001,CUST5136,TAKEAWAY,DINE_IN,2025-11-02T09:49:26,COMPLETED,UPI,SUCCESS,282.42,28.24,0,51.69,0,332.25,0,FALSE,5,3,BREAKFAST,TRUE,FALSE
ORD16891,noodle-nation-001,CUST5368,DUNZO,DELIVERY,2025-11-02T12:40:59,COMPLETED,CARD,SUCCESS,306.1,30.61,54,76.01,73.45,360.12,26,TRUE,5,5,LUNCH,TRUE,FALSE
ORD16892,sweet-delights-002,CUST5461,SWIGGY,DELIVERY,2025-11-02T09:05:38,COMPLETED,UPI,SUCCESS,397.41,39.74,31,48.74,79.89,467.55,44,FALSE,4,2,BREAKFAST,TRUE,FALSE
ORD16893,noodle-nation-001,CUST5135,SWIGGY,DELIVERY,2025-11-02T13:08:15,COMPLETED,UPI,SUCCESS,264.28,26.43,51,60.64,58.98,310.92,22,TRUE,5,5,LUNCH,TRUE,FALSE
ORD16894,bean-brew-001,CUST5083,DINE_IN,DINE_IN,2025-11-02T13:47:28,COMPLETED,UPI,SUCCESS,410.4,41.04,0,90.56,0,482.82,0,TRUE,5,1,LUNCH,TRUE,FALSE
ORD16895,golden-spoon-001,CUST5368,DINE_IN,DINE_IN,2025-11-02T20:28:32,COMPLETED,WALLET,SUCCESS,3729.14,372.91,0,118.23,0,4387.23,0,FALSE,5,6,DINNER,TRUE,FALSE
ORD16896,noodle-nation-001,CUST5361,SWIGGY,DELIVERY,2025-11-02T16:27:50,COMPLETED,CASH,SUCCESS,218.5,21.85,46,47.51,94.85,257.05,43,FALSE,4,3,SNACK,TRUE,FALSE
ORD16897,sweet-delights-001,CUST5394,ZOMATO,DELIVERY,2025-11-02T10:20:31,COMPLETED,CASH,SUCCESS,266.38,26.64,46,19.86,41.51,313.39,43,TRUE,3,3,BREAKFAST,TRUE,FALSE
ORD16898,sweet-delights-002,CUST5403,SWIGGY,DELIVERY,2025-11-02T10:05:38,COMPLETED,UPI,SUCCESS,421.62,42.16,66,89.99,65.38,496.02,31,TRUE,5,6,BREAKFAST,TRUE,FALSE
ORD16899,burger-blvd-001,CUST5283,SWIGGY,DELIVERY,2025-11-02T20:44:56,COMPLETED,WALLET,SUCCESS,358.37,35.84,49,83.4,37.06,421.61,25,TRUE,4,1,DINNER,TRUE,FALSE
ORD16900,sweet-delights-001,CUST5342,WEBSITE,DELIVERY,2025-11-02T14:09:53,COMPLETED,WALLET,SUCCESS,542.59,54.26,45,74.83,84.26,638.34,28,TRUE,4,6,LUNCH,TRUE,FALSE
ORD16901,bean-brew-001,CUST5494,DINE_IN,DINE_IN,2025-11-02T20:29:57,COMPLETED,CARD,SUCCESS,426.91,42.69,0,51.88,0,502.24,0,TRUE,3,3,DINNER,TRUE,FALSE
ORD16902,sweet-delights-002,CUST5144,SWIGGY,DELIVERY,2025-11-02T21:41:19,COMPLETED,WALLET,SUCCESS,451.52,45.15,36,94.57,78.97,531.2,46,TRUE,4,2,DINNER,TRUE,FALSE
ORD16903,crust-crumble-001,CUST5155,DRIVE_THRU,TAKEAWAY,2025-11-02T13:25:58,COMPLETED,CARD,SUCCESS,645,64.5,0,16.52,0,758.82,0,TRUE,3,2,LUNCH,TRUE,FALSE
ORD16904,sweet-delights-001,CUST5141,WEBSITE,DELIVERY,2025-11-02T13:23:48,COMPLETED,UPI,SUCCESS,277.87,27.79,65,16.24,30.14,326.91,41,TRUE,4,1,LUNCH,TRUE,FALSE
ORD16905,burger-blvd-001,CUST5146,ZOMATO,DELIVERY,2025-11-02T20:55:06,COMPLETED,WALLET,SUCCESS,289.08,28.91,59,8.66,79.88,340.09,25,TRUE,5,3,DINNER,TRUE,FALSE
ORD16906,burger-blvd-001,CUST5165,ZOMATO,DELIVERY,2025-11-02T20:54:58,COMPLETED,WALLET,SUCCESS,381.18,38.12,41,86.11,10.11,448.45,43,TRUE,5,3,DINNER,TRUE,FALSE
ORD16907,sweet-delights-002,CUST5284,DINE_IN,DINE_IN,2025-11-02T02:54:26,COMPLETED,CARD,SUCCESS,294.13,29.41,0,4.95,0,346.04,0,TRUE,5,5,LATE_NIGHT,TRUE,FALSE
ORD16908,sweet-delights-001,CUST5071,ZOMATO,DELIVERY,2025-11-02T00:50:27,COMPLETED,WALLET,SUCCESS,302.36,30.24,71,60.03,94.4,355.72,15,TRUE,5,1,LATE_NIGHT,TRUE,FALSE
ORD16909,bean-brew-001,CUST5077,DINE_IN,DINE_IN,2025-11-02T05:42:53,COMPLETED,CARD,SUCCESS,375.96,37.6,0,19.01,0,442.3,0,TRUE,5,6,LATE_NIGHT,TRUE,FALSE
ORD16910,crust-crumble-001,CUST5149,ZOMATO,DELIVERY,2025-11-02T13:03:10,COMPLETED,WALLET,SUCCESS,432.05,43.2,47,89.65,88.24,508.29,45,TRUE,5,1,LUNCH,TRUE,FALSE
ORD16911,bean-brew-001,CUST5056,DINE_IN,DINE_IN,2025-11-02T23:01:49,COMPLETED,CASH,SUCCESS,171.59,17.16,0,39.64,0,201.87,0,TRUE,4,6,LATE_NIGHT,TRUE,FALSE
ORD16912,sweet-delights-001,CUST5367,DINE_IN,DINE_IN,2025-11-02T10:14:07,COMPLETED,CARD,SUCCESS,137.01,13.7,0,10.11,0,161.19,0,TRUE,5,1,BREAKFAST,TRUE,FALSE
ORD16913,sweet-delights-002,CUST5308,DRIVE_THRU,TAKEAWAY,2025-11-02T20:54:26,COMPLETED,UPI,SUCCESS,295.66,29.57,0,25.09,0,347.84,0,TRUE,5,3,DINNER,TRUE,FALSE
ORD16914,golden-spoon-001,CUST5325,RESERVATION,DINE_IN,2025-11-02T20:34:59,COMPLETED,CARD,SUCCESS,6575.01,657.5,0,622.48,0,7735.31,0,TRUE,4,1,DINNER,TRUE,FALSE
ORD16915,noodle-nation-001,CUST5176,DUNZO,DELIVERY,2025-11-02T13:22:09,COMPLETED,UPI,SUCCESS,349.19,34.92,46,31.76,56.88,410.82,39,FALSE,4,4,LUNCH,TRUE,FALSE
ORD16916,burger-blvd-001,CUST5242,ZOMATO,DELIVERY,2025-11-02T12:12:41,COMPLETED,WALLET,SUCCESS,361.13,36.11,43,89.81,24.49,424.86,50,TRUE,3,5,LUNCH,TRUE,FALSE
ORD16917,sweet-delights-001,CUST5460,DRIVE_THRU,TAKEAWAY,2025-11-02T20:29:00,COMPLETED,UPI,SUCCESS,607,60.7,0,131.92,0,714.12,0,TRUE,5,5,DINNER,TRUE,FALSE
ORD16918,crust-crumble-001,CUST5336,SWIGGY,DELIVERY,2025-11-02T12:21:31,COMPLETED,CARD,SUCCESS,681.04,68.1,78,62.6,26.06,801.22,27,TRUE,5,3,LUNCH,TRUE,FALSE
ORD16919,noodle-nation-001,CUST5384,SWIGGY,DELIVERY,2025-11-02T20:00:54,COMPLETED,CASH,SUCCESS,689.3,68.93,66,122.93,63.36,810.94,32,TRUE,5,2,DINNER,TRUE,FALSE
ORD16920,bean-brew-001,CUST5166,DINE_IN,DINE_IN,2025-11-02T12:40:23,COMPLETED,WALLET,SUCCESS,379.18,37.92,0,87.96,0,446.09,0,TRUE,4,6,LUNCH,TRUE,FALSE
ORD16921,sweet-delights-002,CUST5026,WEBSITE,DELIVERY,2025-11-02T08:22:12,COMPLETED,UPI,SUCCESS,168.46,16.85,36,20.45,77.48,198.19,29,TRUE,5,1,BREAKFAST,TRUE,FALSE
ORD16922,bean-brew-001,CUST5367,TAKEAWAY,DINE_IN,2025-11-02T19:23:44,COMPLETED,WALLET,SUCCESS,516.43,51.64,0,15.77,0,607.56,0,TRUE,5,3,DINNER,TRUE,FALSE
ORD16923,burger-blvd-001,CUST5434,ZOMATO,DELIVERY,2025-11-02T12:24:22,COMPLETED,CASH,SUCCESS,368.89,36.89,30,4.36,21.74,433.99,26,TRUE,3,6,LUNCH,TRUE,FALSE
ORD16924,sweet-delights-001,CUST5189,WEBSITE,DELIVERY,2025-11-03T08:14:28,COMPLETED,CARD,SUCCESS,141.79,14.18,49,8.08,29.55,166.81,37,TRUE,5,1,BREAKFAST,FALSE,FALSE
ORD16925,burger-blvd-001,CUST5106,DRIVE_THRU,TAKEAWAY,2025-11-03T12:51:38,COMPLETED,CARD,SUCCESS,265.1,26.51,0,41.55,0,311.88,0,TRUE,3,4,LUNCH,FALSE,FALSE
ORD16926,crust-crumble-001,CUST5328,ZOMATO,DELIVERY,2025-11-03T21:04:04,CANCELLED,CARD,FAILED,589.39,58.94,40,65.12,86.01,693.4,18,FALSE,,6,DINNER,FALSE,FALSE
ORD16927,bean-brew-001,CUST5195,TAKEAWAY,DINE_IN,2025-11-03T20:51:30,COMPLETED,UPI,SUCCESS,563.42,56.34,0,17.7,0,662.84,0,TRUE,4,5,DINNER,FALSE,FALSE
ORD16928,noodle-nation-001,CUST5428,SWIGGY,DELIVERY,2025-11-03T16:31:58,COMPLETED,UPI,SUCCESS,339.91,33.99,32,6.61,65.13,399.89,16,TRUE,4,1,SNACK,FALSE,FALSE
ORD16929,sweet-delights-001,CUST5114,DINE_IN,DINE_IN,2025-11-03T22:25:02,COMPLETED,UPI,SUCCESS,338.78,33.88,0,54.91,0,398.56,0,TRUE,5,2,DINNER,FALSE,FALSE
ORD16930,golden-spoon-001,CUST5307,DINE_IN,DINE_IN,2025-11-03T19:37:21,COMPLETED,WALLET,SUCCESS,5668.26,566.83,0,757.91,0,6668.54,0,TRUE,5,6,DINNER,FALSE,FALSE
ORD16931,sweet-delights-002,CUST5479,DRIVE_THRU,TAKEAWAY,2025-11-03T19:05:01,CANCELLED,WALLET,FAILED,328.09,32.81,0,29.39,0,385.99,0,TRUE,,4,DINNER,FALSE,FALSE
ORD16932,noodle-nation-001,CUST5058,DUNZO,DELIVERY,2025-11-03T12:08:29,COMPLETED,UPI,SUCCESS,273.82,27.38,66,62.01,76.4,322.15,25,TRUE,4,3,LUNCH,FALSE,FALSE
ORD16933,sweet-delights-002,CUST5232,DINE_IN,DINE_IN,2025-11-03T17:50:13,COMPLETED,UPI,SUCCESS,318.13,31.81,0,42.06,0,374.28,0,FALSE,5,2,SNACK,FALSE,FALSE
ORD16934,bean-brew-001,CUST5259,TAKEAWAY,DINE_IN,2025-11-03T06:49:26,COMPLETED,WALLET,SUCCESS,190.98,19.1,0,17.04,0,224.69,0,FALSE,4,5,BREAKFAST,FALSE,FALSE
ORD16935,sweet-delights-002,CUST5214,DRIVE_THRU,TAKEAWAY,2025-11-03T12:20:19,COMPLETED,CARD,SUCCESS,260.54,26.05,0,62.7,0,306.52,0,TRUE,5,4,LUNCH,FALSE,FALSE
ORD16936,sweet-delights-002,CUST5327,SWIGGY,DELIVERY,2025-11-03T20:16:27,COMPLETED,CARD,SUCCESS,591.48,59.15,71,114.04,40.82,695.86,31,FALSE,5,2,DINNER,FALSE,FALSE
ORD16937,noodle-nation-001,CUST5072,DUNZO,DELIVERY,2025-11-03T21:16:37,COMPLETED,CASH,SUCCESS,735.5,73.55,34,74.69,75.44,865.29,44,TRUE,5,5,DINNER,FALSE,FALSE
ORD16938,sweet-delights-001,CUST5311,ZOMATO,DELIVERY,2025-11-03T04:35:10,COMPLETED,CASH,SUCCESS,336.91,33.69,71,60.11,71.11,396.37,32,FALSE,5,3,LATE_NIGHT,FALSE,FALSE
ORD16939,noodle-nation-001,CUST5324,ZOMATO,DELIVERY,2025-11-03T12:50:51,COMPLETED,WALLET,SUCCESS,320.36,32.04,49,42.07,80.66,376.89,34,TRUE,5,2,LUNCH,FALSE,FALSE
ORD16940,bean-brew-001,CUST5169,DINE_IN,DINE_IN,2025-11-03T10:21:05,COMPLETED,CASH,SUCCESS,284.7,28.47,0,8.4,0,334.94,0,FALSE,5,4,BREAKFAST,FALSE,FALSE
ORD16941,noodle-nation-001,CUST5496,DUNZO,DELIVERY,2025-11-03T13:08:39,COMPLETED,WALLET,SUCCESS,413.34,41.33,46,13.69,74.61,486.28,19,TRUE,5,3,LUNCH,FALSE,FALSE
ORD16942,bean-brew-001,CUST5400,DINE_IN,DINE_IN,2025-11-03T09:12:50,COMPLETED,CARD,SUCCESS,195.66,19.57,0,11.46,0,230.19,0,FALSE,4,4,BREAKFAST,FALSE,FALSE
ORD16943,crust-crumble-001,CUST5444,WEBSITE,DELIVERY,2025-11-03T14:25:50,COMPLETED,CASH,SUCCESS,687.69,68.77,79,22.75,76,809.05,35,TRUE,5,3,LUNCH,FALSE,FALSE
ORD16944,noodle-nation-001,CUST5047,SWIGGY,DELIVERY,2025-11-03T20:23:47,COMPLETED,CARD,SUCCESS,504.79,50.48,76,72.07,20.06,593.87,43,TRUE,5,4,DINNER,FALSE,FALSE
ORD16945,golden-spoon-001,CUST5101,DINE_IN,DINE_IN,2025-11-03T18:53:00,COMPLETED,CARD,SUCCESS,5511.9,551.19,0,608.24,0,6484.59,0,TRUE,3,5,SNACK,FALSE,FALSE
ORD16946,bean-brew-001,CUST5329,TAKEAWAY,DINE_IN,2025-11-03T20:39:43,COMPLETED,CARD,SUCCESS,429.11,42.91,0,25.87,0,504.83,0,TRUE,5,2,DINNER,FALSE,FALSE
ORD16947,bean-brew-001,CUST5200,DINE_IN,DINE_IN,2025-11-03T21:25:35,COMPLETED,CASH,SUCCESS,534.89,53.49,0,95.53,0,629.28,0,TRUE,5,5,DINNER,FALSE,FALSE
ORD16948,burger-blvd-001,CUST5488,SWIGGY,DELIVERY,2025-11-03T13:36:07,CANCELLED,UPI,FAILED,296.3,29.63,42,40.67,24.24,348.59,47,TRUE,,2,LUNCH,FALSE,FALSE
ORD16949,noodle-nation-001,CUST5376,ZOMATO,DELIVERY,2025-11-03T12:56:58,COMPLETED,CASH,SUCCESS,320.29,32.03,58,18.92,55.03,376.82,36,TRUE,5,4,LUNCH,FALSE,FALSE
ORD16950,bean-brew-001,CUST5018,TAKEAWAY,DINE_IN,2025-11-03T12:23:02,COMPLETED,UPI,SUCCESS,306.89,30.69,0,26.52,0,361.05,0,TRUE,5,2,LUNCH,FALSE,FALSE
ORD16951,bean-brew-001,CUST5273,TAKEAWAY,DINE_IN,2025-11-03T12:26:08,COMPLETED,WALLET,SUCCESS,279.6,27.96,0,27.63,0,328.94,0,TRUE,5,2,LUNCH,FALSE,FALSE
ORD16952,noodle-nation-001,CUST5114,ZOMATO,DELIVERY,2025-11-03T21:04:30,COMPLETED,CASH,SUCCESS,164.95,16.49,73,19.05,74.39,194.05,29,TRUE,5,4,DINNER,FALSE,FALSE
ORD16953,sweet-delights-002,CUST5098,DINE_IN,DINE_IN,2025-11-03T09:57:19,COMPLETED,CASH,SUCCESS,220.53,22.05,0,47.88,0,259.45,0,TRUE,5,5,BREAKFAST,FALSE,FALSE
ORD16954,crust-crumble-001,CUST5065,DRIVE_THRU,TAKEAWAY,2025-11-03T13:45:54,CANCELLED,CARD,FAILED,821.52,82.15,0,92.91,0,966.49,0,TRUE,,6,LUNCH,FALSE,FALSE
ORD16955,crust-crumble-001,CUST5174,WEBSITE,DELIVERY,2025-11-03T19:04:18,COMPLETED,CASH,SUCCESS,779.84,77.98,45,106.08,38.93,917.46,36,TRUE,5,2,DINNER,FALSE,FALSE
ORD16956,noodle-nation-001,CUST5019,SWIGGY,DELIVERY,2025-11-03T12:05:08,COMPLETED,CASH,SUCCESS,173.99,17.4,34,39.48,97.67,204.69,50,TRUE,5,1,LUNCH,FALSE,FALSE
ORD16957,sweet-delights-002,CUST5131,SWIGGY,DELIVERY,2025-11-03T20:13:05,COMPLETED,CARD,SUCCESS,318.01,31.8,68,19.48,59.83,374.13,16,TRUE,5,1,DINNER,FALSE,FALSE
ORD16958,sweet-delights-002,CUST5262,ZOMATO,DELIVERY,2025-11-03T19:41:59,COMPLETED,UPI,SUCCESS,247.22,24.72,40,44.34,93.05,290.85,46,FALSE,5,4,DINNER,FALSE,FALSE
ORD16959,burger-blvd-001,CUST5046,WEBSITE,DELIVERY,2025-11-03T13:26:58,COMPLETED,CARD,SUCCESS,223.46,22.35,73,22.56,57.74,262.89,50,TRUE,5,6,LUNCH,FALSE,FALSE
ORD16960,bean-brew-001,CUST5244,DINE_IN,DINE_IN,2025-11-03T20:24:45,COMPLETED,UPI,SUCCESS,553.69,55.37,0,8.36,0,651.41,0,TRUE,5,5,DINNER,FALSE,FALSE
ORD16961,bean-brew-001,CUST5221,DINE_IN,DINE_IN,2025-11-03T19:38:42,COMPLETED,CASH,SUCCESS,536.62,53.66,0,43.97,0,631.32,0,FALSE,5,2,DINNER,FALSE,FALSE
ORD16962,bean-brew-001,CUST5023,TAKEAWAY,DINE_IN,2025-11-03T10:11:23,COMPLETED,UPI,SUCCESS,239.44,23.94,0,35.39,0,281.7,0,TRUE,5,1,BREAKFAST,FALSE,FALSE
ORD16963,sweet-delights-002,CUST5418,DINE_IN,DINE_IN,2025-11-03T06:05:13,COMPLETED,CARD,SUCCESS,166.89,16.69,0,2.16,0,196.34,0,TRUE,5,6,BREAKFAST,FALSE,FALSE
ORD16964,bean-brew-001,CUST5183,DINE_IN,DINE_IN,2025-11-03T09:14:16,COMPLETED,WALLET,SUCCESS,292.62,29.26,0,53.32,0,344.26,0,FALSE,5,1,BREAKFAST,FALSE,FALSE
ORD16965,sweet-delights-002,CUST5346,SWIGGY,DELIVERY,2025-11-03T03:37:14,COMPLETED,CASH,SUCCESS,207.81,20.78,60,32.97,92.41,244.49,33,TRUE,3,1,LATE_NIGHT,FALSE,FALSE
ORD16966,sweet-delights-001,CUST5338,DINE_IN,DINE_IN,2025-11-03T20:13:40,COMPLETED,UPI,SUCCESS,277.68,27.77,0,12.18,0,326.69,0,TRUE,3,5,DINNER,FALSE,FALSE
ORD16967,crust-crumble-001,CUST5441,DINE_IN,DINE_IN,2025-11-03T19:39:46,COMPLETED,CASH,SUCCESS,716.71,71.67,0,32.35,0,843.18,0,TRUE,3,1,DINNER,FALSE,FALSE
ORD16968,sweet-delights-001,CUST5439,SWIGGY,DELIVERY,2025-11-03T05:20:14,COMPLETED,CASH,SUCCESS,142.18,14.22,77,26.2,91.57,167.27,37,TRUE,5,2,LATE_NIGHT,FALSE,FALSE
ORD16969,bean-brew-001,CUST5165,TAKEAWAY,DINE_IN,2025-11-03T14:00:09,COMPLETED,UPI,SUCCESS,312.42,31.24,0,62.36,0,367.55,0,TRUE,5,4,LUNCH,FALSE,FALSE
ORD16970,sweet-delights-001,CUST5369,WEBSITE,DELIVERY,2025-11-03T06:33:52,COMPLETED,CASH,SUCCESS,257.82,25.78,59,10.25,98.68,303.31,27,TRUE,5,1,BREAKFAST,FALSE,FALSE
ORD16971,golden-spoon-001,CUST5460,DINE_IN,DINE_IN,2025-11-03T21:50:46,COMPLETED,UPI,SUCCESS,5570.18,557.02,0,703.85,0,6553.15,0,TRUE,4,3,DINNER,FALSE,FALSE
ORD16972,noodle-nation-001,CUST5226,DUNZO,DELIVERY,2025-11-03T14:01:25,COMPLETED,CASH,SUCCESS,386.72,38.67,79,85.97,75.14,454.97,33,TRUE,5,1,LUNCH,FALSE,FALSE
ORD16973,sweet-delights-001,CUST5018,DINE_IN,DINE_IN,2025-11-03T10:46:12,COMPLETED,WALLET,SUCCESS,281.2,28.12,0,46.42,0,330.83,0,TRUE,5,3,BREAKFAST,FALSE,FALSE
ORD16974,sweet-delights-001,CUST5165,WEBSITE,DELIVERY,2025-11-03T13:16:55,COMPLETED,CARD,SUCCESS,234.62,23.46,71,26.11,51.45,276.02,46,TRUE,3,4,LUNCH,FALSE,FALSE
ORD16975,sweet-delights-001,CUST5457,SWIGGY,DELIVERY,2025-11-03T20:45:08,COMPLETED,UPI,SUCCESS,633.33,63.33,33,29.01,65.85,745.09,43,TRUE,5,3,DINNER,FALSE,FALSE
ORD16976,bean-brew-001,CUST5178,DINE_IN,DINE_IN,2025-11-03T11:38:58,COMPLETED,UPI,SUCCESS,213.11,21.31,0,27.31,0,250.71,0,TRUE,4,5,LUNCH,FALSE,FALSE
ORD16977,burger-blvd-001,CUST5277,DINE_IN,DINE_IN,2025-11-03T13:59:16,CANCELLED,CASH,FAILED,302.88,30.29,0,7.59,0,356.33,0,TRUE,,4,LUNCH,FALSE,FALSE
ORD16978,sweet-delights-002,CUST5342,ZOMATO,DELIVERY,2025-11-03T10:47:22,COMPLETED,UPI,SUCCESS,271.02,27.1,65,51.3,57.04,318.85,34,TRUE,3,2,BREAKFAST,FALSE,FALSE
ORD16979,bean-brew-001,CUST5228,DINE_IN,DINE_IN,2025-11-03T12:49:19,COMPLETED,WALLET,SUCCESS,429.99,43,0,0.68,0,505.87,0,FALSE,5,5,LUNCH,FALSE,FALSE
ORD16980,golden-spoon-001,CUST5283,DINE_IN,DINE_IN,2025-11-03T20:52:36,COMPLETED,WALLET,SUCCESS,5016.18,501.62,0,405.39,0,5901.39,0,TRUE,5,1,DINNER,FALSE,FALSE
ORD16981,sweet-delights-001,CUST5074,ZOMATO,DELIVERY,2025-11-03T12:08:37,COMPLETED,UPI,SUCCESS,180.06,18.01,70,34.57,13.05,211.83,40,TRUE,5,6,LUNCH,FALSE,FALSE
ORD16982,crust-crumble-001,CUST5264,WEBSITE,DELIVERY,2025-11-03T17:43:00,COMPLETED,CASH,SUCCESS,450.24,45.02,74,26.52,11.03,529.69,45,TRUE,5,6,SNACK,FALSE,FALSE
ORD16983,crust-crumble-001,CUST5473,DRIVE_THRU,TAKEAWAY,2025-11-03T20:19:06,COMPLETED,CASH,SUCCESS,485.52,48.55,0,93.12,0,571.2,0,TRUE,4,4,DINNER,FALSE,FALSE
ORD16984,bean-brew-001,CUST5105,DINE_IN,DINE_IN,2025-11-03T13:29:56,COMPLETED,WALLET,SUCCESS,247.75,24.78,0,17.23,0,291.47,0,TRUE,5,2,LUNCH,FALSE,FALSE
ORD16985,bean-brew-001,CUST5256,DINE_IN,DINE_IN,2025-11-03T12:15:49,COMPLETED,WALLET,SUCCESS,341.12,34.11,0,62.68,0,401.32,0,TRUE,4,6,LUNCH,FALSE,FALSE
ORD16986,sweet-delights-002,CUST5181,WEBSITE,DELIVERY,2025-11-03T21:52:26,COMPLETED,UPI,SUCCESS,283.35,28.33,54,21.01,45.74,333.35,21,FALSE,5,1,DINNER,FALSE,FALSE
ORD16987,sweet-delights-002,CUST5087,DRIVE_THRU,TAKEAWAY,2025-11-03T10:51:33,COMPLETED,CARD,SUCCESS,442.65,44.27,0,109.62,0,520.77,0,TRUE,4,4,BREAKFAST,FALSE,FALSE
ORD16988,bean-brew-001,CUST5289,DINE_IN,DINE_IN,2025-11-03T13:04:57,COMPLETED,CASH,SUCCESS,255.75,25.57,0,33.39,0,300.88,0,FALSE,5,2,LUNCH,FALSE,FALSE
ORD16989,crust-crumble-001,CUST5431,WEBSITE,DELIVERY,2025-11-03T12:35:10,COMPLETED,CASH,SUCCESS,814.83,81.48,47,149.13,28.36,958.63,20,TRUE,5,1,LUNCH,FALSE,FALSE
ORD16990,sweet-delights-001,CUST5290,SWIGGY,DELIVERY,2025-11-03T08:07:54,COMPLETED,CARD,SUCCESS,195.26,19.53,72,45.1,94.11,229.72,22,TRUE,5,6,BREAKFAST,FALSE,FALSE
ORD16991,sweet-delights-001,CUST5395,DINE_IN,DINE_IN,2025-11-03T14:36:42,COMPLETED,UPI,SUCCESS,397.01,39.7,0,5.28,0,467.07,0,TRUE,3,6,LUNCH,FALSE,FALSE
ORD16992,sweet-delights-001,CUST5197,WEBSITE,DELIVERY,2025-11-03T14:02:51,COMPLETED,CASH,SUCCESS,286.13,28.61,59,18.47,60.41,336.62,45,FALSE,4,1,LUNCH,FALSE,FALSE
ORD16993,crust-crumble-001,CUST5236,ZOMATO,DELIVERY,2025-11-03T14:06:37,COMPLETED,UPI,SUCCESS,840.49,84.05,79,105.2,26.75,988.81,26,TRUE,5,1,LUNCH,FALSE,FALSE
ORD16994,noodle-nation-001,CUST5492,DUNZO,DELIVERY,2025-11-03T20:20:51,COMPLETED,UPI,SUCCESS,493.58,49.36,46,105.61,53.01,580.69,47,TRUE,5,2,DINNER,FALSE,FALSE
ORD16995,sweet-delights-001,CUST5437,DRIVE_THRU,TAKEAWAY,2025-11-03T23:47:31,COMPLETED,CASH,SUCCESS,206.35,20.64,0,23.8,0,242.77,0,FALSE,4,6,LATE_NIGHT,FALSE,FALSE
ORD16996,sweet-delights-002,CUST5457,WEBSITE,DELIVERY,2025-11-03T19:17:46,COMPLETED,CASH,SUCCESS,358.08,35.81,40,29.55,26.06,421.27,44,TRUE,3,3,DINNER,FALSE,FALSE
ORD16997,bean-brew-001,CUST5163,DINE_IN,DINE_IN,2025-11-03T09:11:24,COMPLETED,CASH,SUCCESS,211.92,21.19,0,43.65,0,249.32,0,FALSE,5,6,BREAKFAST,FALSE,FALSE
ORD16998,burger-blvd-001,CUST5147,ZOMATO,DELIVERY,2025-11-03T20:25:27,COMPLETED,WALLET,SUCCESS,351.96,35.2,60,68.2,25.68,414.07,24,TRUE,5,6,DINNER,FALSE,FALSE
ORD16999,sweet-delights-002,CUST5368,SWIGGY,DELIVERY,2025-11-03T13:50:48,COMPLETED,WALLET,SUCCESS,305.43,30.54,71,33.42,12.29,359.33,30,TRUE,5,5,LUNCH,FALSE,FALSE
